gufi,timestamp,airport,minutes_until_pushback
EDV5008.ATL.JAN.201114.0152.0026.TFM,2020-11-15 01:30:00,KATL,20
EDV5012.ATL.AGS.201114.0028.0021.TFM,2020-11-15 00:00:00,KATL,23
EDV5022.ATL.AVL.201114.1322.0039.TFM,2020-11-15 12:00:00,KATL,77
EDV5030.ATL.FWA.201114.0132.0008.TFM,2020-11-15 00:00:00,KATL,82
EDV5030.ATL.FWA.201114.0132.0008.TFM,2020-11-15 00:45:00,KATL,37
EDV5031.ATL.GNV.201114.0142.0039.TFM,2020-11-15 00:45:00,KATL,54
EDV5031.ATL.GNV.201114.0142.0039.TFM,2020-11-15 01:30:00,KATL,9
EDV5044.ATL.HSV.201114.0252.0016.TFM,2020-11-15 01:30:00,KATL,82
EDV5044.ATL.HSV.201114.0252.0016.TFM,2020-11-15 02:15:00,KATL,37
EDV5060.ATL.ILM.201114.0137.0024.TFM,2020-11-15 00:45:00,KATL,49
EDV5060.ATL.ILM.201114.0137.0024.TFM,2020-11-15 01:30:00,KATL,4
EDV5062.ATL.MSN.201114.0023.0003.TFM,2020-11-15 00:00:00,KATL,19
EDV5069.ATL.XNA.201114.1327.0051.TFM,2020-11-15 12:00:00,KATL,83
EDV5075.ATL.MGM.201114.0307.0034.TFM,2020-11-15 02:15:00,KATL,39
EDV5079.ATL.TRI.201114.0142.0036.TFM,2020-11-15 00:45:00,KATL,46
EDV5079.ATL.TRI.201114.0142.0036.TFM,2020-11-15 01:30:00,KATL,1
EDV5102.ATL.VLD.201114.0252.0015.TFM,2020-11-15 01:30:00,KATL,78
EDV5102.ATL.VLD.201114.0252.0015.TFM,2020-11-15 02:15:00,KATL,33
EDV5107.ATL.LFT.201114.0147.0051.TFM,2020-11-15 00:45:00,KATL,53
EDV5107.ATL.LFT.201114.0147.0051.TFM,2020-11-15 01:30:00,KATL,8
EDV5120.ATL.DAY.201114.0023.0011.TFM,2020-11-15 00:00:00,KATL,16
EDV5122.ATL.EVV.201114.0103.0014.TFM,2020-11-15 00:00:00,KATL,56
EDV5122.ATL.EVV.201114.0103.0014.TFM,2020-11-15 00:45:00,KATL,11
EDV5264.ATL.CHA.201114.0302.0027.TFM,2020-11-15 02:15:00,KATL,45
EDV5340.ATL.CHA.201114.1317.0036.TFM,2020-11-15 12:00:00,KATL,76
EDV5352.ATL.AGS.201114.0312.0016.TFM,2020-11-15 02:15:00,KATL,34
EDV5357.ATL.CSG.201114.0028.0014.TFM,2020-11-15 00:00:00,KATL,22
EDV5477.ATL.SBN.201114.0007.0052.TFM,2020-11-15 00:00:00,KATL,1
EDV5481.ATL.ABY.201114.0252.0008.TFM,2020-11-15 01:30:00,KATL,76
EDV5481.ATL.ABY.201114.0252.0008.TFM,2020-11-15 02:15:00,KATL,31
EDV5516.ATL.SHV.201114.0142.0034.TFM,2020-11-15 00:45:00,KATL,53
EDV5516.ATL.SHV.201114.0142.0034.TFM,2020-11-15 01:30:00,KATL,8
NKS1201.ATL.LAX.201114.0028.0017.TFM,2020-11-15 00:00:00,KATL,36
NKS1560.ATL.MSP.201114.1257.0084.TFM,2020-11-15 12:00:00,KATL,59
NKS2253.ATL.DTW.201114.0247.0037.TFM,2020-11-15 01:30:00,KATL,77
NKS2253.ATL.DTW.201114.0247.0037.TFM,2020-11-15 02:15:00,KATL,32
NKS231.ATL.FLL.201114.1232.0069.TFM,2020-11-15 11:15:00,KATL,72
NKS231.ATL.FLL.201114.1232.0069.TFM,2020-11-15 12:00:00,KATL,27
NKS2442.ATL.LAX.201114.0147.0040.TFM,2020-11-15 00:45:00,KATL,60
NKS2442.ATL.LAX.201114.0147.0040.TFM,2020-11-15 01:30:00,KATL,15
NKS2800.ATL.BWI.201114.1257.0075.TFM,2020-11-15 12:00:00,KATL,55
NKS2802.ATL.LAS.201114.0132.0037.TFM,2020-11-15 00:45:00,KATL,52
NKS2802.ATL.LAS.201114.0132.0037.TFM,2020-11-15 01:30:00,KATL,7
NKS2862.ATL.DFW.201114.1202.0036.TFM,2020-11-15 11:15:00,KATL,49
NKS2862.ATL.DFW.201114.1202.0036.TFM,2020-11-15 12:00:00,KATL,4
NKS403.ATL.FLL.201114.0122.0009.TFM,2020-11-15 00:00:00,KATL,78
NKS403.ATL.FLL.201114.0122.0009.TFM,2020-11-15 00:45:00,KATL,33
NKS628.ATL.LAX.201114.1158.0110.TFM,2020-11-15 11:15:00,KATL,44
RPA3550.ATL.IAD.201114.1242.0028.TFM,2020-11-15 12:00:00,KATL,40
RPA4851.ATL.PHL.201114.1057.0078.TFM,2020-11-15 09:45:00,KATL,69
RPA4851.ATL.PHL.201114.1057.0078.TFM,2020-11-15 10:30:00,KATL,24
RPA5659.ATL.SDF.201114.0037.0066.TFM,2020-11-15 00:00:00,KATL,33
SKW5326.ATL.IAH.201114.1157.0051.TFM,2020-11-15 10:30:00,KATL,89
SKW5326.ATL.IAH.201114.1157.0051.TFM,2020-11-15 11:15:00,KATL,44
SWA147.ATL.DAL.201114.1317.0044.TFM,2020-11-15 12:00:00,KATL,75
SWA166.ATL.TPA.201114.1237.0026.TFM,2020-11-15 11:15:00,KATL,80
SWA166.ATL.TPA.201114.1237.0026.TFM,2020-11-15 12:00:00,KATL,35
SWA224.ATL.MDW.201114.1207.0013.TFM,2020-11-15 11:15:00,KATL,49
SWA224.ATL.MDW.201114.1207.0013.TFM,2020-11-15 12:00:00,KATL,4
SWA403.ATL.BNA.201114.1307.0044.TFM,2020-11-15 12:00:00,KATL,64
SWA904.ATL.DEN.201114.1158.0058.TFM,2020-11-15 11:15:00,KATL,41
SWA972.ATL.MCO.201114.1202.0011.TFM,2020-11-15 11:15:00,KATL,42
