gufi,timestamp,airport,minutes_until_pushback
UAL540.DEN.SAN.201114.0242.0053.TFM,2020-11-15 02:15:00,KDEN,25
UAL562.DEN.SNA.201114.0237.0022.TFM,2020-11-15 01:30:00,KDEN,66
UAL562.DEN.SNA.201114.0237.0022.TFM,2020-11-15 02:15:00,KDEN,21
UAL577.DEN.GEG.201114.0247.0030.TFM,2020-11-15 01:30:00,KDEN,75
UAL577.DEN.GEG.201114.0247.0030.TFM,2020-11-15 02:15:00,KDEN,30
UAL594.DEN.PHX.201114.0237.0014.TFM,2020-11-15 01:30:00,KDEN,65
UAL594.DEN.PHX.201114.0237.0014.TFM,2020-11-15 02:15:00,KDEN,20
UAL626.DEN.MSY.201114.0107.0020.TFM,2020-11-15 00:00:00,KDEN,66
UAL626.DEN.MSY.201114.0107.0020.TFM,2020-11-15 00:45:00,KDEN,21
UAL696.DEN.FCA.201114.0217.0032.TFM,2020-11-15 01:30:00,KDEN,44
UAL764.DEN.BOS.201114.0042.0025.TFM,2020-11-15 00:00:00,KDEN,40
UAL778.DEN.BZN.201114.0247.0033.TFM,2020-11-15 01:30:00,KDEN,74
UAL778.DEN.BZN.201114.0247.0033.TFM,2020-11-15 02:15:00,KDEN,29
UPS801.DEN.ELP.201114.1859.0026.TFM,2020-11-15 09:00:00,KDEN,37
UPS805.DEN.SDF.201114.2210.0002.TFM,2020-11-15 12:00:00,KDEN,48
