gufi,timestamp,airport,minutes_until_pushback
ENY4013.DFW.MFE.201114.0237.0028.TFM,2020-11-15 01:30:00,KDFW,69
ENY4013.DFW.MFE.201114.0237.0028.TFM,2020-11-15 02:15:00,KDFW,24
ENY4019.DFW.BZN.201114.0112.0065.TFM,2020-11-15 00:00:00,KDFW,70
ENY4019.DFW.BZN.201114.0112.0065.TFM,2020-11-15 00:45:00,KDFW,25
ENY4038.DFW.SJT.201114.0252.0013.TFM,2020-11-15 02:15:00,KDFW,34
ENY4050.DFW.CID.201114.0103.0025.TFM,2020-11-15 00:00:00,KDFW,62
ENY4050.DFW.CID.201114.0103.0025.TFM,2020-11-15 00:45:00,KDFW,17
ENY4100.DFW.GJT.201114.0107.0046.TFM,2020-11-15 00:45:00,KDFW,22
ENY4163.DFW.AGS.201114.0058.0019.TFM,2020-11-15 00:00:00,KDFW,56
ENY4163.DFW.AGS.201114.0058.0019.TFM,2020-11-15 00:45:00,KDFW,11
ENY4189.DFW.GRK.201114.0257.0033.TFM,2020-11-15 01:30:00,KDFW,83
ENY4189.DFW.GRK.201114.0257.0033.TFM,2020-11-15 02:15:00,KDFW,38
ENY4216.DFW.MSO.201114.0047.0059.TFM,2020-11-15 00:00:00,KDFW,51
ENY4216.DFW.MSO.201114.0047.0059.TFM,2020-11-15 00:45:00,KDFW,6
FDX472.DFW.MEM.201114.1313.0019.TFM,2020-11-15 11:15:00,KDFW,28
FFT263.DFW.DEN.201114.1207.0030.TFM,2020-11-15 11:15:00,KDFW,59
FFT263.DFW.DEN.201114.1207.0030.TFM,2020-11-15 12:00:00,KDFW,14
JIA5031.DFW.PNS.201114.0103.0029.TFM,2020-11-15 00:00:00,KDFW,60
JIA5031.DFW.PNS.201114.0103.0029.TFM,2020-11-15 00:45:00,KDFW,15
JIA5040.DFW.GSP.201114.0037.0055.TFM,2020-11-15 00:00:00,KDFW,47
JIA5040.DFW.GSP.201114.0037.0055.TFM,2020-11-15 00:45:00,KDFW,2
JIA5255.DFW.DAY.201114.0242.0024.TFM,2020-11-15 01:30:00,KDFW,65
JIA5255.DFW.DAY.201114.0242.0024.TFM,2020-11-15 02:15:00,KDFW,20
NKS1801.DFW.FLL.201114.0037.0079.TFM,2020-11-15 00:00:00,KDFW,87
NKS1801.DFW.FLL.201114.0037.0079.TFM,2020-11-15 00:45:00,KDFW,42
NKS2812.DFW.ORD.201115.0813.0013.TFM,2020-11-15 12:00:00,KDFW,55
NKS793.DFW.CUN.201114.1257.0094.TFM,2020-11-15 12:00:00,KDFW,52
NKS867.DFW.LAX.201114.1257.0085.TFM,2020-11-15 12:00:00,KDFW,52
NKS972.DFW.FLL.201114.1157.0107.TFM,2020-11-15 11:15:00,KDFW,40
SKW2952.DFW.OKC.201114.0242.0028.TFM,2020-11-15 01:30:00,KDFW,73
SKW2952.DFW.OKC.201114.0242.0028.TFM,2020-11-15 02:15:00,KDFW,28
SKW2963.DFW.SHV.201114.0302.0016.TFM,2020-11-15 02:15:00,KDFW,50
SKW2963.DFW.SHV.201114.0302.0016.TFM,2020-11-15 03:00:00,KDFW,5
SKW2978.DFW.BIS.201114.0103.0035.TFM,2020-11-15 00:00:00,KDFW,58
SKW2978.DFW.BIS.201114.0103.0035.TFM,2020-11-15 00:45:00,KDFW,13
SKW3117.DFW.BIL.201114.0103.0001.TFM,2020-11-15 00:00:00,KDFW,75
SKW3117.DFW.BIL.201114.0103.0001.TFM,2020-11-15 00:45:00,KDFW,30
SKW3121.DFW.LFT.201114.0257.0031.TFM,2020-11-15 01:30:00,KDFW,80
SKW3121.DFW.LFT.201114.0257.0031.TFM,2020-11-15 02:15:00,KDFW,35
SKW3150.DFW.FSD.201114.0058.0059.TFM,2020-11-15 00:00:00,KDFW,66
SKW3150.DFW.FSD.201114.0058.0059.TFM,2020-11-15 00:45:00,KDFW,21
SKW3162.DFW.JLN.201114.0257.0048.TFM,2020-11-15 02:15:00,KDFW,37
SKW3168.DFW.CUU.201114.0058.0036.TFM,2020-11-15 00:00:00,KDFW,54
SKW3168.DFW.CUU.201114.0058.0036.TFM,2020-11-15 00:45:00,KDFW,9
SKW3184.DFW.FSM.201114.0252.0042.TFM,2020-11-15 01:30:00,KDFW,75
SKW3184.DFW.FSM.201114.0252.0042.TFM,2020-11-15 02:15:00,KDFW,30
SKW3191.DFW.HRL.201114.0252.0047.TFM,2020-11-15 02:15:00,KDFW,35
SKW3217.DFW.DRO.201114.0112.0038.TFM,2020-11-15 00:45:00,KDFW,22
SKW3218.DFW.YUM.201114.0644.0002.TFM_TFDM,2020-11-15 00:00:00,KDFW,68
SKW3218.DFW.YUM.201114.0644.0002.TFM_TFDM,2020-11-15 00:45:00,KDFW,23
SKW3223.DFW.FLG.201114.0112.0019.TFM,2020-11-15 00:45:00,KDFW,23
SKW3237.DFW.FWA.201114.0043.0026.TFM,2020-11-15 00:00:00,KDFW,53
SKW3237.DFW.FWA.201114.0043.0026.TFM,2020-11-15 00:45:00,KDFW,8
SKW3245.DFW.ROW.201114.0302.0026.TFM,2020-11-15 02:15:00,KDFW,43
SKW3254.DFW.SAF.201114.0107.0033.TFM,2020-11-15 00:00:00,KDFW,62
SKW3254.DFW.SAF.201114.0107.0033.TFM,2020-11-15 00:45:00,KDFW,17
SKW3282.DFW.SBN.201114.0037.0060.TFM,2020-11-15 00:00:00,KDFW,35
SKW3775.DFW.MSP.201114.1257.0044.TFM,2020-11-15 12:00:00,KDFW,57
UAL1822.DFW.DEN.201114.1158.0056.TFM,2020-11-15 10:30:00,KDFW,75
UAL1822.DFW.DEN.201114.1158.0056.TFM,2020-11-15 11:15:00,KDFW,30
UAL380.DFW.ORD.201114.1317.0019.TFM,2020-11-15 12:00:00,KDFW,78
UPS763.DFW.SDF.201114.2219.0014.TFM,2020-11-15 12:00:00,KDFW,77
UPS765.DFW.SDF.201114.2149.0017.TFM,2020-11-15 12:00:00,KDFW,39
